nome_original;nome_arquivo_hash
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;3b88bf4e759083a719fd2aeace942a19
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;e6203b6a93b5cfd956c8211baff140bb
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;c9916e040d7becf124ac604da1d71018
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;d2560cb51dfe319fbf52a94bb335b452
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;57d7d5fa254c73537acaabc0e009f0ca
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;61bae65a9507061b6f92f44097499f25
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;09d005a74a2c7d69e373db21ab2cad52
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;c975fa0a452c985f0ed8c049339c619c
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo, no período de referência de 365 dias, por grupamentos de atividade do trabalho principal, segundo as Grandes Regiões;ef44faba18c94314200cf4268e0b5d57
Coeficientes de variação das estimativas de percentual de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo, no período de referência de 365 dias, por grupamentos de atividade do trabalho principal, segundo as Grandes Regiões;843118b85c2408bff24fb8385d50bbd6
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por grupamentos de atividade do trabalho principal, segundo as Grandes Regiões;e68d695bfc348013ecd651462b05d614
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por local de ocorrência do último roubo, segundo as Grandes Regiões e o tipo de bem roubado no último roubo;cb3596715b6de606cdbff1d5dac7728f
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por local de ocorrência do último roubo, segundo as Grandes Regiões e o tipo de bem roubado no último roubo;1cb2081b68ca3c0ad852bfd28a6bb21b
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por local de ocorrência do último roubo, segundo as Grandes Regiões e o nível de instrução;d2a5af07b0df3efaad8c91269e449d7e
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por local de ocorrência do último roubo, segundo as Grandes Regiões e o nível de instrução;806b1a64b693762fbf950f14ac0773ca
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por local de ocorrência do último roubo, segundo as Grandes Regiões e as classes de rendimento mensal domiciliar per capita;d7cb78cdce8204847f999048c53671f9
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por local de ocorrência do último roubo, segundo as Grandes Regiões e as classes de rendimento mensal domiciliar per capita;808e007ed016bce510211cf384015087
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não procuraram a polícia em decorrência do último roubo que foram vítimas, no período de referência de 365 dias, por motivo de não terem procurado a polícia em decorrência do último roubo, segundo as Grandes Regiões e o tipo de bem roubado no último roubo;52f40f9d778327db3d538ef6c4f8d903
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que não procuraram a polícia em decorrência do último roubo que foram vítimas, no período de referência de 365 dias, por motivo de não terem procurado a polícia em decorrência do último roubo, segundo as Grandes Regiões e o tipo de bem roubado no último roubo;9e4d8fbcbd0b737a2f2510157595f84b
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não procuraram a polícia em decorrência do último roubo que foram vítimas, no período de referência de 365 dias, por motivo de não terem procurado a polícia em decorrência do último roubo, segundo as Grandes Regiões e o nível de instrução;80a1c7b091edd9d660b04d1132867737
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que não procuraram a polícia em decorrência do último roubo que foram vítimas, no período de referência de 365 dias, por motivo de não terem procurado a polícia em decorrência do último roubo, segundo as Grandes Regiões e o nível de instrução;a560e9f61d01e05b7fa1a993df63d06b
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não procuraram a polícia em decorrência do último roubo que foram vítimas, no período de referência de 365 dias, por motivo de não terem procurado a polícia em decorrência do último roubo, segundo as Grandes Regiões e as classes de rendimento mensal domiciliar per capita;d0372456714adcb6d00b5466a85f5427
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que não procuraram a polícia em decorrência do último roubo que foram vítimas, no período de referência de 365 dias, por motivo de não terem procurado a polícia em decorrência do último roubo, segundo as Grandes Regiões e as classes de rendimento mensal domiciliar per capita;c16c54461f4cc424e91b5f236834eb06
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;bbc117bd8fa5238a3e4e23a5749db9dd
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;707330c38b97d5cc5cdcc467fafce6bf
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;92375e6db6ef75124980d26a185f2f13
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;46f78ed74ec9b01b7ca9f6ae814ca2ad
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;5e70d04a2e5231a659dda175540cfb2f
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;356972f690d7e6255f604de7a912a9ce
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;6839b0849d74dd2db834b4cf6b7e7b53
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;9a4ec06a47e8cfab9ec44d5223f48290
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por nível de instrução,segundo algumas Unidades da Federação e Regiões Metropolitanas;68174904ad9767e245dd494805f82e51
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;eb12d5ee211f79320c9254ae8a69778b
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanaso;58c3a2545e28853b956a7bc066d35c6d
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;b367d1afae6c8ae945f70d97a1b7f534
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;c5fda87b0fc1ebbe0fc4df81aea982c7
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência,segundo algumas Unidades da Federação e Regiões Metropolitanas;6575a5e15c1bda9615bf31a3acf1ae0f
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;f76e2ae93bab0df5bbbd0822ab82aa7d
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;159c8d480914f0890b1d05dbd283921d
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;fa6cb50c89eb2d585bb0d836c0208b76
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;837222cfab4548e01dab99e5a91da380
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por local de ocorrência do último roubo, segundo algumas Unidades da Federação e Regiões Metropolitanas;b40228644e6f1df2e4df29f43a5cf77c
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por local de ocorrência do último roubo, segundo algumas Unidades da Federação e Regiões Metropolitanas;8ec9254c96c79abdaee05eacaffa1a55
Pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por procura pela polícia em decorrência do último roubo,segundo algumas Unidades da Federação e Regiões Metropolitanas;082566245359a77e2d35b017df1a994e
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por procura pela polícia em decorrência do último roubo, segundo algumas Unidades da Federação e Regiões Metropolitanas;b6a23cc6ac2fc9aea3ccac8853d636fd
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não procuraram a polícia em decorrência do último roubo que foram vítimas, no período de referência de 365 dias, por motivo de não terem procurado a polícia em decorrência do último roubo, segundo algumas Unidades da Federação e Regiões Metropolitanas;b60874d5d47813d4c7fe28e60d68fa4f
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que não procuraram a polícia em decorrência do último roubo que foram vítimas, no período de referência de 365 dias, por motivo de não terem procurado a polícia em decorrência do último roubo, segundo algumas Unidades da Federação e Regiões Metropolitanas;55f8676764dfd7ea695bdf4512bcd5ba
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que procuraram a polícia em decorrência do último roubo que foram vítimas, no período de referência de 365 dias, por realização do registro do último roubo na delegacia de polícia, segundo algumas Unidades da Federação e Regiões Metropolitanas;ad03852305bf34a13f2c8bb516dabeb9
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que procuraram a polícia em decorrência do último roubo que foram vítimas, no período de referência de 365 dias, por realização do registro do último roubo na delegacia de polícia, segundo algumas Unidades da Federação e Regiões Metropolitanas;971a161863bd91c2acc05b67c0652e72
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;249ff35b706909381e15d96fbab8060f
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;8d9deba9ee2389f75ebfc6995c9f24ed
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;0d31bdbc716dc26302b80eede5b371ed
