nome_original;nome_arquivo_hash
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;78a164cc196b254f29a0a4082c92617a
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de furto, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;93ca7d2ec09d1fda023822187b80e5ec
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de furto, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;92b1a64e780879bff965f80789f7b4ff
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;b367d1afae6c8ae945f70d97a1b7f534
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de furto, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;cdf3420d926d5391bd25c685a4625f39
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de furto, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;98309eab5ec4bcacfae2f6e5e8d8f72e
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;14dfd26e87ac5c052f078e34187e62c6
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de furto, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;0c937490dcada645fa4499f8be205f22
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de furto, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;698d5cfd44763ea356b92ba908bd0fd4
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;96991c9027a1e816fcabb853e4d59e15
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de furto, no período de referência de 365 dias, por local de ocorrência do último furto, segundo algumas Unidades da Federação e Regiões Metropolitanas;1e138a50ff82f1be8693688e4426bb53
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de furto, no período de referência de 365 dias, por local de ocorrência do último furto, segundo algumas Unidades da Federação e Regiões Metropolitanas;9ca3e7389b24c47dd9c354d87de29515
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de furto, no período de referência de 365 dias, por procura pela polícia em decorrência do último furto, segundo algumas Unidades da Federação e Regiões Metropolitanas;92806707a00fd06dd4372c9f2a0f7f72
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de furto, no período de referência de 365 dias, por procura pela polícia em decorrência do último furto, segundo algumas Unidades da Federação e Regiões Metropolitanas;bb4fa7a22ac65bd081f67df27e9ae6b6
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não procuraram a polícia em decorrência do último furto que foram vítimas, no período de referência de 365 dias, por motivo de não terem procurado a polícia em decorrência do último furto, segundo algumas Unidades da Federação e Regiões Metropolitanas;4b07156c0267b4a5027959d01d7b7aab
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que não procuraram a polícia em decorrência do último furto que foram vítimas, no período de referência de 365 dias, por motivo de não terem procurado a polícia em decorrência do último furto, segundo algumas Unidades da Federação e Regiões Metropolitanas;a9d03ced2a99a5aa217de6ee50132ba8
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que procuraram a polícia em decorrência do último furto que foram vítimas, no período de referência de 365 dias, por realização do registro do último furto na delegacia de polícia, segundo algumas Unidades da Federação e Regiões Metropolitanas;5a0241652a2229186016542f12ae354d
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que procuraram a polícia em decorrência do último furto que foram vítimas, no período de referência de 365 dias, por realização do registro do último furto na delegacia de polícia, segundo algumas Unidades da Federação e Regiões Metropolitanas;da4f6d5f696aeb9b616d0c0068be9b11
