nome_original;nome_arquivo_hash
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;7cb8c3bbf6c4b862bccfb794a5717a6e
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;e1e72797e57ccf1d08845ac310302def
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;248a0aac0c1dd115041df68017766d95
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que foram vítimas de roubo ou furto, no período de referência de 365 dias, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;b0bdbfd4026fd6a0bf9c3a9ed57b54af
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;f3a915fa9ec73e7a24a2fe9bf5877456
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo ou furto, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;5e5e4ff9caaafe0496a055af98a3983b
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo ou furto, no período de referência de 365 dias, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;c426c18ae23fbc0c1d0bee9c55f0d140
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;3ac02bb5eae576a9fa8b2c59a37a8b98
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo ou furto, no período de referência de 365 dias, por grupamentos de atividade do trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;f615875d2be80fde413ba60a5cfa1609
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que foram vítimas de roubo ou furto, no período de referência de 365 dias, por grupamentos de atividade do trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;59a0c517050fe8c5ab072a45c55cb006
Coeficientes de variação das estimativas de percentual de pessoas que foram vítimas de roubo ou furto, no período de referência de 365 dias, na população de 10 anos ou mais de idade, ocupada na semana de referência, por grupamentos de atividade do trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;422afd7c7099202bc91dc19a047c90f8
