nome_original;nome_arquivo_hash
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu domicílio, na população de 10 anos ou mais de idade, ocupada na semana de referência, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;9806c8c092f40bd50a2c1bdb450ea517
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por sexo e cor ou raça, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;4044ab81da5acac123836ba440d784a4
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por sexo e cor ou raça, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;af570eb181244c79e4635be3ad879470
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu bairro, na população de 10 anos ou mais de idade, por sexo e cor ou raça, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;b4d6880c78cab3e603ab0026dc321191
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por grupos de idade, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;cc124bd9a8e69880e3bb426e88865403
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por grupos de idade, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;456b1002f86398e3b5487fb76f5ce416
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu bairro, na população de 10 anos ou mais de idade, por grupos de idade, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;98e7662d771c2456c04901d05862b624
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;becbc988a377b866ea5b6a86545a8278
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;b7c1cbd5bc4c4c09abcd63944fb77f45
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu bairro, na população de 10 anos ou mais de idade, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;215e93138409ac18b3547352a6a2501e
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por classes de rendimento mensal domiciliar per capita, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;2ae6e3d1d0edbfcbab5396abd17ab9e6
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por classes de rendimento mensal domiciliar per capita, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;ba1d992594688b51d4394c1c4a5f4cb2
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu bairro, na população de 10 anos ou mais de idade, por classes de rendimento mensal domiciliar per capita, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;42de17aff9fdeb47a883d715824d3f82
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;b3cb7b15e8ea603190773c3407242ea6
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;2bae972a0ef489a7e8477479460d184d
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu bairro, na população de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;4a176236c5af512a859022bd4afa9b8a
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras no seu bairro, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;ba5f7b12013ad7282707b6b411066782
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras no seu bairro, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;a2d14923a913f071cd1cdb3f168e74c0
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu bairro, na população de 10 anos ou mais de idade, ocupada na semana de referência, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;af3c7eb816df963799db3166e637fd6e
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras no seu bairro, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;f39ff4d74c0d11a4ab89ba47297bdcaf
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras no seu bairro, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;3f8ee583d7d5ba535187efb0fddc1c87
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu bairro, na população de 10 anos ou mais de idade, ocupada na semana de referência, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;671a33de93310edd8178430f3b6168e2
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras na sua cidade, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;42e4b3534186a92b6418468850d01d0b
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras na sua cidade, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;53f4ea687a79d3a96ae73cb1d3634614
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras na sua cidade, na população de 10 anos ou mais de idade, por nível de instrução, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;54a68314663b2ab478a26411ff21456e
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras na sua cidade, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;566c37398db77f20d7e334b6db47ffb8
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras na sua cidade, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;d5e4224c0557091c02a62165cc88c984
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras na sua cidade, na população de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;337dae42e85e6e2c8093905c01f94e3a
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras na sua cidade, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;d2f5e2f3f21f9016495dfd5f97a8e385
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras na sua cidade, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;a16675b17415aeb494c8b8cfe49b78a7
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras na sua cidade, na população de 10 anos ou mais de idade, ocupada na semana de referência, por posição na ocupação no trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;0683873a8e47a61d4817acbdb471c2b5
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras na sua cidade, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;4c9beffdd7a5b8eadefd28713f6598fb
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras na sua cidade, por grupamentos de atividade do trabalho principal, segundo a situação do domicílio, as Grandes Regiões e as Unidades da Federação;68acfd3dfdcbc6b3b6bd4ed244ec64bc
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;f9b7343902708c5a45c14d9ba0c6298b
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;a7f84368e7becabc67e8f3b598ab453b
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu domicílio, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;844f470647787e03f1cedd8b4888f366
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu domicílio, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;33766a840a4788ef961c75c1988ea3c3
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu domicílio, na população de 10 anos ou mais de idade, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;918432dd2e7552c53342f1232ddf1e20
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;57fa29b02bbba308e2777a9012ed0205
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;9460fa167c2a9cf44ed67d3cf467581e
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu domicílio, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;152d0b766682a8808a67517d318e7c16
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu domicílio, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;54dd329489ba30dec3742faabff4ca83
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu domicílio, na população de 10 anos ou mais de idade, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;990ced87cc2e46569f4b69c3bec37d5b
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;f781106937d696cf46f536dd3fe2f5ea
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;d71c893a8017256b82802e167821bc5d
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu domicílio, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;defc3eded8a159bf12c415a5f2f74569
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu domicílio, por nível de instrução,segundo algumas Unidades da Federação e Regiões Metropolitanas;80023782bcba18ce560cd25d0d8cdfa0
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu domicílio, na população de 10 anos ou mais de idade, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;242be9d4e239213cfe6c98df706ed3be
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;53cc9fc1083b588e52298a425ea2dead
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;bc8707934455483880ee8daeed3cd122
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu domicílio, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;e1c1a9148bc5af35aae18226ff80eaa6
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu domicílio, na população de 10 anos ou mais de idade, por classes de rendimento mensal domiciliar per capita, segundo algumas Unidades da Federação e Regiões Metropolitanas;1b65acc669bf96b4d11f66c113c282a0
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;d89989cac12d17092525e37a25167e9c
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;6f99be0d5dbb12a0bdc89513748875ba
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu domicílio, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;b2a7d97486bd1bc5202b58a14dbfd79e
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu domicílio, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;9b8aa543d98ddaa2804a0a01fce4e325
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu domicílio, na população de 10 anos ou mais de idade, por condição de atividade e de ocupação na semana de referência, segundo algumas Unidades da Federação e Regiões Metropolitanas;031667a64e02f5c3db83b8a29f4c22af
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;47a30603629f59ba43375156783a45e2
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;36def719df404e252459b689a0048a3e
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu domicílio, na população de 10 anos ou mais de idade, ocupada na semana de referência, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;411492789c031b8efd216fd2005ad754
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras no seu domicílio, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;e93d256e995842cbca524c35f0f4516e
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras no seu domicílio, por posição na ocupação no trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;cad439cd71f7465dc0e68df3cffbc7f5
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, por grupamentos de atividade do trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;7865c33dab73943c7fa7ec7abbbea863
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras no seu domicílio, por grupamentos de atividade do trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;27336cfd400ed8c5d180efca39193408
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, que se sentiam seguras no seu domicílio, por grupamentos de atividade do trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;7003288325e9a972b5dd4f87ee29c345
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu domicílio, na população de 10 anos ou mais de idade, ocupada na semana de referência, por grupamentos de atividade do trabalho principal, segundo algumas Unidades da Federação e Regiões Metropolitanas;6129115f4e654f7efef684c721bf6e17
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;03e7ca3cb88de8e192ba8c7da9f465c3
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;882081afd3d047a24d4806c760ee9693
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu bairro, na população de 10 anos ou mais de idade, por sexo e cor ou raça, segundo algumas Unidades da Federação e Regiões Metropolitanas;5f5ab68d86e127fcd9ebaecdbe5e5f2b
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;8dcfbbf9882263baf66cd81169ed8f39
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;2ccfea9169a173a3c3b47b84e2e3cc9e
Coeficientes de variação das estimativas de percentual de pessoas que se sentiam seguras no seu bairro, na população de 10 anos ou mais de idade, por grupos de idade, segundo algumas Unidades da Federação e Regiões Metropolitanas;5eeb733e8c18a07b6ca173ce798a0984
Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;f7552bb20d115afc7f198bed42062cf4
Coeficientes de variação das estimativas de distribuição das pessoas de 10 anos ou mais de idade que se sentiam seguras no seu bairro, por nível de instrução, segundo algumas Unidades da Federação e Regiões Metropolitanas;1e2497e432cda8404dff0074b704169b
